time(yyyymm) ts_sst
198212 27.235206
198301 27.284433
198302 27.453867
198303 27.691885
198304 27.867558
198305 27.788353
198306 27.432112
198307 26.865615
198308 26.642658
198309 26.660074
198310 26.795536
198311 26.865449
198312 26.928893
198401 26.905559
198402 27.098629
198403 27.420486
198404 27.603700
198405 27.411339
198406 26.958843
198407 26.547754
198408 26.360375
198409 26.612575
198410 26.666052
198411 26.753120
198412 26.658001
198501 26.708692
198502 26.907732
198503 27.137534
198504 27.355185
198505 27.337392
198506 26.903386
198507 26.533935
198508 26.309685
198509 26.449366
198510 26.648485
198511 26.816193
198512 26.814523
198601 26.745524
198602 27.033813
198603 27.324824
198604 27.528362
198605 27.514521
198606 27.151716
198607 26.723651
198608 26.469723
198609 26.622328
198610 26.881335
198611 27.079942
198612 26.988088
198701 27.002847
198702 27.191346
198703 27.636408
198704 27.822981
198705 27.873243
198706 27.438647
198707 27.050902
198708 26.891756
198709 27.018151
198710 27.246108
198711 27.436392
198712 27.262534
198801 27.269391
198802 27.418072
198803 27.732217
198804 27.846240
198805 27.636086
198806 27.180169
198807 26.722413
198808 26.549955
198809 26.596941
198810 26.690789
198811 26.720176
198812 26.662921
198901 26.659171
198902 26.845138
198903 27.160656
198904 27.424602
198905 27.388929
198906 26.998115
198907 26.711001
198908 26.450890
198909 26.587466
198910 26.777180
198911 26.897459
198912 26.903397
199001 26.831984
199002 27.195288
199003 27.436606
199004 27.745185
199005 27.628897
199006 27.177429
199007 26.779187
199008 26.560732
199009 26.658227
199010 26.927342
199011 27.019717
199012 27.001374
199101 27.006725
199102 27.113394
199103 27.441298
199104 27.757669
199105 27.715557
199106 27.334993
199107 26.933739
199108 26.628657
199109 26.700820
199110 26.853705
199111 26.965911
199112 26.985209
199201 26.978561
199202 27.166784
199203 27.479637
199204 27.754214
199205 27.713262
199206 27.256006
199207 26.773570
199208 26.485153
199209 26.549561
199210 26.735465
199211 26.802389
199212 26.763781
199301 26.857386
199302 27.037020
199303 27.396033
199304 27.702280
199305 27.712774
199306 27.242487
199307 26.700400
199308 26.493487
199309 26.625789
199310 26.835055
199311 27.023470
