time(yyyymm) ts_sst
201503 27.792447
201504 28.114255
201505 28.123561
201506 27.730043
201507 27.316664
201508 27.116607
201509 27.356023
201510 27.625546
201511 27.780032
201512 27.787791
201601 27.828033
201602 27.819660
201603 28.251603
201604 28.366564
201605 28.218764
201606 27.755814
201607 27.230931
201608 26.984772
201609 27.027324
201610 27.224654
201611 27.353894
201612 27.325789
201701 27.358787
201702 27.477858
201703 27.824751
201704 28.124859
201705 28.048174
201706 27.552153
201707 27.097205
201708 26.932675
201709 26.880601
201710 27.109141
201711 27.161699
201712 27.034867
201801 27.033039
201802 27.193738
201803 27.569112
201804 27.908622
201805 27.845654
201806 27.360882
201807 26.954722
201808 26.782446
201809 26.990251
201810 27.272747
201811 27.409826
201812 27.376828
201901 27.326024
201902 27.493180
201903 27.883746
201904 28.168295
201905 28.046806
201906 27.661995
201907 27.186423
201908 26.941197
201909 26.980763
201910 27.313967
201911 27.565220
201912 27.519549
202001 27.543496
202002 27.648233
202003 27.968019
202004 28.302298
202005 28.116244
202006 27.610176
202007 27.156319
202008 26.909277
202009 26.908629
202010 27.041216
202011 27.168356
202012 27.063517
202101 27.014312
202102 27.175142
202103 27.584908
202104 27.871446
202105 27.830050
202106 27.443368
202107 27.040850
202108 26.809953
202109 26.912463
202110 27.038438
202111 27.123903
202112 27.081043
202201 27.186822
202202 27.315911
202203 27.626612
202204 27.830481
202205 27.697507
202206 27.347459
202207 26.853584
202208 26.664911
202209 26.766280
202210 26.947346
202211 27.168317
202212 27.144006
202301 27.094346
202302 27.248251
202303 27.798917
202304 28.226594
202305 28.191937
202306 27.835427
202307 27.447214
202308 27.322427
202309 27.422145
202310 27.642440
202311 27.849243
202312 27.837950
202401 27.946758
202402 28.113851
202403 28.317799
202404 28.556879
202405 28.367829
202406 27.797622
202407 27.365973
202408 27.086929
202409 27.189886
202410 27.387115
202411 27.547834
202412 27.342361
202501 27.311897
202502 27.544558
202503 27.917754
202504 28.097585
202505 28.031998
202506 27.569640
